ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,R2,REP,RSS,S2,TN,TNR,TP,TPR,TRANS
0.9988,0.6842105263157895,0.0,12,0.48,0,0.0,0.7211102550927979,0.7206768955253576,Normal,100,5,100,5,0.9987984379693602,500,1.0,0.6678169538663714,2,0.019408947272441492,1,9975,1.0,13,0.52,log
0.9986,0.65,0.13333333333333333,12,0.48,2,0.0002005012531328321,0.671317113342619,0.6707221499777613,Normal,100,5,100,5,0.9987981972959439,500,0.8666666666666667,0.6737836441056589,2,0.019060322688516353,1,9973,0.9997994987468671,13,0.52,boxcox
0.9982,0.43750000000000006,0.0,18,0.72,0,0.0,0.5291502622129182,0.528673478579044,Normal,100,5,100,5,0.9981987391173822,500,1.0,-0.08923056630985671,2,0.06364207588287091,1,9975,1.0,7,0.28,blom
0.9986,0.6111111111111112,0.0,14,0.56,0,0.0,0.6633249580710799,0.6628599562907833,Normal,100,5,100,5,0.9985984583041345,500,1.0,-0.03166812623377413,3,0.06153293831180462,1,9975,1.0,11,0.44,log
0.9983,0.5142857142857143,0.1,16,0.64,1,0.00010025062656641604,0.5692099788303083,0.5686240923677766,Normal,100,5,100,5,0.9983983983983984,500,0.9,-0.1587218089237532,3,0.0691109435059658,1,9974,0.9998997493734336,9,0.36,boxcox
0.9978,0.45,0.4,16,0.64,6,0.0006015037593984962,0.46475800154489,0.46374906608877037,Normal,100,5,100,5,0.9983975963945919,500,0.6,0.021195840920067877,3,0.05837991347069643,1,9969,0.9993984962406015,9,0.36,blom
0.9971,0.5915492957746479,0.0,29,0.58,0,0.0,0.648074069840786,0.6471316997469034,Normal,100,5,100,10,0.9970938971840866,500,1.0,0.6234383924494904,1,0.012541599202778413,1,9950,1.0,21,0.42,log
0.9912,0.26666666666666666,0.7714285714285715,34,0.68,54,0.005427135678391959,0.2704493615131253,0.26613019677904204,Normal,100,5,100,10,0.996576032225579,500,0.22857142857142856,0.27417552862193895,1,0.024173998169399507,1,9896,0.9945728643216081,16,0.32,boxcox
0.996,0.33333333333333337,0.0,40,0.8,0,0.0,0.4472135954999579,0.44631737496897783,Normal,100,5,100,10,0.995995995995996,500,1.0,-0.6851907304598275,1,0.056126238835512814,1,9950,1.0,10,0.2,blom
0.9968,0.5294117647058824,0.0,32,0.64,0,0.0,0.6,0.5990374968737678,Normal,100,5,100,10,0.996794229613304,500,1.0,0.04627933377374682,2,0.032413532205997714,1,9950,1.0,18,0.36,log
0.9961,0.4,0.13333333333333333,37,0.74,2,0.00020100502512562814,0.474692883171144,0.4734938528073195,Normal,100,5,100,10,0.9962944416624937,500,0.8666666666666667,-0.19852194617918073,2,0.04073344646686922,1,9948,0.9997989949748743,13,0.26,boxcox
0.9961,0.38095238095238093,0.07692307692307693,38,0.76,1,0.00010050251256281407,0.4706787243316417,0.46960928999732715,Normal,100,5,100,10,0.9961950535696406,500,0.9230769230769231,-0.9515232704604677,2,0.06632525079709037,1,9949,0.9998994974874372,12,0.24,blom
0.9968,0.5294117647058824,0.0,32,0.64,0,0.0,0.6,0.5990374968737678,Normal,100,5,100,10,0.996794229613304,500,1.0,0.0021006082184547026,3,0.03130446850388431,1,9950,1.0,18,0.36,log
0.9961,0.417910447761194,0.17647058823529413,36,0.72,3,0.00030150753768844223,0.48019603839902475,0.4788854828937559,Normal,100,5,100,10,0.9963938695782831,500,0.8235294117647058,-0.4739437240837785,3,0.0462381531315529,1,9947,0.9996984924623116,14,0.28,boxcox
0.9956,0.3333333333333333,0.3125,39,0.78,5,0.0005025125628140704,0.38890872965260115,0.38735914930818893,Normal,100,5,100,10,0.99609375,500,0.6875,-0.974935511086019,3,0.06195444852774215,1,9945,0.9994974874371859,11,0.22,blom
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Normal,100,10,100,1,0.999699789852897,500,1.0,0.7882298537562137,1,0.027128909935427,1,9990,1.0,7,0.7,log
0.9966,0.29166666666666663,0.8157894736842105,3,0.3,31,0.003103103103103103,0.3590924232298039,0.3580026223412521,Normal,100,10,100,1,0.9996988556514756,500,0.18421052631578946,0.36699377708546765,1,0.08109154720157846,1,9959,0.9968968968968969,7,0.7,boxcox
0.9972,0.3333333333333333,0.78125,3,0.3,25,0.0025025025025025025,0.3913118960624632,0.3903429986321514,Normal,100,10,100,1,0.999699036918138,500,0.21875,0.5620635905582929,1,0.056102040915207395,1,9965,0.9974974974974975,7,0.7,blom
0.9998,0.888888888888889,0.0,2,0.2,0,0.0,0.8944271909999159,0.894337672189603,Normal,100,10,100,1,0.9997998398718975,500,1.0,0.5521519256669722,2,0.06588689431915422,1,9990,1.0,8,0.8,log
0.9968,0.30434782608695654,0.8055555555555556,3,0.3,29,0.002902902902902903,0.3689323936863109,0.3678814660386958,Normal,100,10,100,1,0.9996989160979526,500,0.19444444444444445,0.25671593540536897,2,0.109351097882897,1,9961,0.9970970970970972,7,0.7,boxcox
0.9989,0.5217391304347826,0.5384615384615384,4,0.4,7,0.0007007007007007007,0.5262348115842176,0.5256991961556224,Normal,100,10,100,1,0.9995994793231201,500,0.46153846153846156,0.3847970483953168,2,0.0905079516476113,1,9983,0.9992992992992993,6,0.6,blom
0.9999,0.9473684210526316,0.0,1,0.1,0,0.0,0.9486832980505138,0.9486358199683556,Normal,100,10,100,1,0.9998999099189271,500,1.0,0.6589016349748869,3,0.05307544385690284,1,9990,1.0,9,0.9,log
0.9997,0.8571428571428572,0.18181818181818182,1,0.1,2,0.0002002002002002002,0.8581163303210332,0.8579683893552738,Normal,100,10,100,1,0.9998998898788668,500,0.8181818181818182,0.73920002162156,3,0.040580888182466815,1,9988,0.9997997997997998,9,0.9,boxcox
0.9994,0.75,0.35714285714285715,1,0.1,5,0.0005005005005005005,0.760638829255665,0.760368070208928,Normal,100,10,100,1,0.9998998598037252,500,0.6428571428571429,0.4948737290453247,3,0.07859844485835546,1,9985,0.9994994994994995,9,0.9,blom
0.9967,0.5074626865671642,0.0,33,0.66,0,0.0,0.5830951894845301,0.5821306462916191,Normal,100,10,100,5,0.9966943804467595,500,1.0,0.34013463631787455,1,0.022282028042965224,1,9950,1.0,17,0.34,log
0.9942,0.34090909090909094,0.6052631578947368,35,0.7,23,0.0023115577889447235,0.34412360080584264,0.34126633543765106,Normal,100,10,100,5,0.9964866492672154,500,0.39473684210526316,0.33942545961665926,1,0.022305975193419855,1,9927,0.9976884422110552,15,0.3,boxcox
0.996,0.4285714285714285,0.25,35,0.7,5,0.0005025125628140704,0.4743416490252569,0.47283482706763436,Normal,100,10,100,5,0.9964929859719439,500,0.75,0.011934539879890904,1,0.03336453692284923,1,9945,0.9994974874371859,15,0.3,blom
0.9976,0.6923076923076923,0.03571428571428571,23,0.46,1,0.00010050251256281407,0.7216053531635459,0.7206747650760245,Normal,100,10,100,5,0.9976935419173686,500,0.9642857142857143,0.5790149063283756,2,0.012192848544603547,1,9949,0.9998994974874372,27,0.54,log
0.9964,0.5909090909090909,0.3157894736842105,24,0.48,12,0.001206030150753769,0.5964809080634607,0.594738968105724,Normal,100,10,100,5,0.9975908452118049,500,0.6842105263157895,0.5368925849620223,2,0.013412823057923667,1,9938,0.9987939698492462,26,0.52,boxcox
0.996,0.5348837209302325,0.3611111111111111,27,0.54,13,0.0013065326633165829,0.5421151989096864,0.5401955319293387,Normal,100,10,100,5,0.9972902448815737,500,0.6388888888888888,0.4261079923117316,2,0.016621439656387422,1,9937,0.9986934673366834,23,0.46,blom
0.9982,0.7804878048780487,0.0,18,0.36,0,0.0,0.8,0.7992773622251853,Normal,100,10,100,5,0.9981942215088283,500,1.0,0.7061499637590186,3,0.008597722091213476,1,9950,1.0,32,0.64,log
0.9962,0.6041666666666666,0.3695652173913043,21,0.42,17,0.001708542713567839,0.6046918007655168,0.6027893703337405,Normal,100,10,100,5,0.9978902953586498,500,0.6304347826086957,0.6593036898940574,3,0.00996839146002549,1,9933,0.9982914572864322,29,0.58,boxcox
0.9968,0.6444444444444445,0.275,21,0.42,11,0.0011055276381909548,0.648459713474939,0.6468987029109069,Normal,100,10,100,5,0.9978915662650603,500,0.725,0.584558319682527,3,0.01215535705956888,1,9939,0.9988944723618091,29,0.58,blom
0.993,0.4615384615384615,0.0,70,0.7,0,0.0,0.5477225575051661,0.545796373241092,Normal,100,10,100,10,0.9929789368104313,500,1.0,-0.13167116497524978,1,0.0177662988419175,1,9900,1.0,30,0.3,log
0.9924,0.43283582089552236,0.14705882352941177,71,0.71,5,0.000505050505050505,0.4973458969132756,0.49483303892663805,Normal,100,10,100,10,0.9928757776439896,500,0.8529411764705882,-0.1668584364852579,1,0.018318709825272516,1,9895,0.9994949494949495,29,0.29,boxcox
0.9921,0.34710743801652894,0.0,79,0.79,0,0.0,0.458257569495584,0.4564400385246825,Normal,100,10,100,10,0.9920833750876842,500,1.0,-0.9685004346582509,1,0.030903824427962565,1,9900,1.0,21,0.21,blom
0.9932,0.48484848484848486,0.0,68,0.68,0,0.0,0.565685424949238,0.5637526181280473,Normal,100,10,100,10,0.9931781701444623,500,1.0,-0.03025592667293253,2,0.016092333011804343,1,9900,1.0,32,0.32,log
0.993,0.46969696969696967,0.03125,69,0.69,1,0.00010101010101010101,0.5480077554195744,0.5459573965962277,Normal,100,10,100,10,0.993077849117175,500,0.96875,-0.12779039920620683,2,0.0176157964265743,1,9899,0.99989898989899,31,0.31,boxcox
0.9919,0.319327731092437,0.0,81,0.81,0,0.0,0.43588989435406733,0.4341175766236999,Normal,100,10,100,10,0.9918845807033363,500,1.0,-1.3502308845259505,2,0.03671000289273339,1,9900,1.0,19,0.19,blom
0.9943,0.6068965517241379,0.022222222222222223,56,0.56,1,0.00010101010101010101,0.6559132733999383,0.653948688263921,Normal,100,10,100,10,0.9943746860873933,500,0.9777777777777777,0.5984526168178519,3,0.006335786606935875,1,9899,0.99989898989899,44,0.44,log
0.9904,0.4418604651162791,0.4722222222222222,62,0.62,34,0.0034343434343434343,0.4478342947514801,0.44316063288504864,Normal,100,10,100,10,0.9937550362610797,500,0.5277777777777778,0.4210471291097425,3,0.009134966380218325,1,9866,0.9965656565656565,38,0.38,boxcox
0.9927,0.5290322580645161,0.2545454545454545,59,0.59,14,0.0014141414141414141,0.5528438872198586,0.5496891821646634,Normal,100,10,100,10,0.9940673705379588,500,0.7454545454545455,0.5637688678230923,3,0.006883041654691077,1,9886,0.9985858585858586,41,0.41,blom
,,,0,,0,,,,Normal,100,1,100,1,,250,,,1,,1,0,,0,,log
,,,0,,0,,,,Normal,100,1,100,1,,250,,,1,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,100,1,100,1,,250,,,1,,1,0,,0,,blom
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Normal,100,1,100,1,1.0,250,1.0,1.0,2,0.0,1,9999,1.0,1,1.0,log
0.9999,0.6666666666666666,0.5,0,0.0,1,0.00010001000100010001,0.7071067811865476,0.7070714214274962,Normal,100,1,100,1,1.0,250,0.5,0.9872782222625209,2,0.012720505559705305,1,9998,0.9998999899989999,1,1.0,boxcox
0.9998,0.5,0.6666666666666666,0,0.0,2,0.00020002000200020003,0.5773502691896257,0.5772925255010091,Normal,100,1,100,1,1.0,250,0.3333333333333333,0.8807361160351296,2,0.11925195757647399,1,9997,0.9997999799979999,1,1.0,blom
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Normal,100,1,100,1,1.0,250,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,log
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Normal,100,1,100,1,1.0,250,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,boxcox
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Normal,100,1,100,1,1.0,250,1.0,1.0,3,0.0,1,9999,1.0,1,1.0,blom
0.9997,0.5714285714285715,0.0,3,0.6,0,0.0,0.6324555320336759,0.6323606376073696,Normal,100,1,100,5,0.9996999399879976,250,1.0,0.44424033497481197,1,0.13466789814625774,1,9995,1.0,2,0.4,log
,,,0,,0,,,,Normal,100,1,100,5,,250,,,1,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,100,1,100,5,,250,,,1,,1,0,,0,,blom
0.9996,0.33333333333333337,0.0,4,0.8,0,0.0,0.4472135954999579,0.44712413488784064,Normal,100,1,100,5,0.9995999599959996,250,1.0,-0.24622748643388115,2,0.380879628203761,1,9995,1.0,1,0.2,log
0.9996,0.33333333333333337,0.0,4,0.8,0,0.0,0.4472135954999579,0.44712413488784064,Normal,100,1,100,5,0.9995999599959996,250,1.0,-0.24622748643388115,2,0.380879628203761,1,9995,1.0,1,0.2,boxcox
0.9995,0.28571428571428575,0.5,4,0.8,1,0.00010005002501250626,0.31622776601683794,0.31602214955966096,Normal,100,1,100,5,0.9995999199839968,250,0.5,0.2259901200817429,2,0.23655760966474587,1,9994,0.9998999499749875,1,0.2,blom
0.9996,0.33333333333333337,0.0,4,0.8,0,0.0,0.4472135954999579,0.44712413488784064,Normal,100,1,100,5,0.9995999599959996,250,1.0,0.741233037082389,3,0.12889433144036674,1,9995,1.0,1,0.2,log
0.9996,0.33333333333333337,0.0,4,0.8,0,0.0,0.4472135954999579,0.44712413488784064,Normal,100,1,100,5,0.9995999599959996,250,1.0,0.741233037082389,3,0.12889433144036674,1,9995,1.0,1,0.2,boxcox
,,,0,,0,,,,Normal,100,1,100,5,,250,,,3,,1,0,,0,,blom
,,,0,,0,,,,Normal,100,1,100,10,,250,,,1,,1,0,,0,,log
,,,0,,0,,,,Normal,100,1,100,10,,250,,,1,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,100,1,100,10,,250,,,1,,1,0,,0,,blom
,,,0,,0,,,,Normal,100,1,100,10,,250,,,2,,1,0,,0,,log
,,,0,,0,,,,Normal,100,1,100,10,,250,,,2,,1,0,,0,,boxcox
,,,0,,0,,,,Normal,100,1,100,10,,250,,,2,,1,0,,0,,blom
0.9991,0.18181818181818182,0.0,9,0.9,0,0.0,0.31622776601683794,0.31608541725157124,Normal,100,1,100,10,0.9990999099909991,250,1.0,-3.02435885066932,3,0.6687290465935972,1,9990,1.0,1,0.1,log
0.9984,0.11111111111111112,0.875,9,0.9,7,0.0007007007007007007,0.11180339887498948,0.11100888023174252,Normal,100,1,100,10,0.9990992794235388,250,0.125,-0.11483258089176762,3,0.18525210017174243,1,9983,0.9992992992992993,1,0.1,boxcox
,,,0,,0,,,,Normal,100,1,100,10,,250,,,3,,1,0,,0,,blom
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,Normal,100,5,100,1,0.9997999399819946,250,1.0,0.7602179354045253,1,0.1075019422567598,1,9995,1.0,3,0.6,log
0.9983,0.32000000000000006,0.8,1,0.2,16,0.0016008004002001002,0.4,0.39949948685844444,Normal,100,5,100,1,0.9998997995991984,250,0.2,0.3026651432374977,1,0.3126374428036481,1,9979,0.9983991995998,4,0.8,boxcox
0.9998,0.7499999999999999,0.0,2,0.4,0,0.0,0.7745966692414834,0.7745191824539899,Normal,100,5,100,1,0.9997999399819946,250,1.0,0.7403813666802617,1,0.11639530827713179,1,9995,1.0,3,0.6,blom
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Normal,100,5,100,1,1.0,250,1.0,0.8545301739753556,2,0.04197586400233753,1,9995,1.0,5,1.0,log
1.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0,Normal,100,5,100,1,1.0,250,1.0,0.8782989851441546,2,0.035117284375317664,1,9995,1.0,5,1.0,boxcox
0.9996,0.6666666666666666,0.42857142857142855,1,0.2,3,0.00030015007503751874,0.6761234037828132,0.6759373616031811,Normal,100,5,100,1,0.9998999299509657,250,0.5714285714285714,0.743802211324506,2,0.07392683300054448,1,9992,0.9996998499249625,4,0.8,blom
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,Normal,100,5,100,1,0.9998999599839936,250,1.0,0.705085968543992,3,0.07083698461149726,1,9995,1.0,4,0.8,log
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,Normal,100,5,100,1,0.9998999599839936,250,1.0,0.7288644031828613,3,0.0651255147289585,1,9995,1.0,4,0.8,boxcox
0.9999,0.888888888888889,0.0,1,0.2,0,0.0,0.8944271909999159,0.8943824506256789,Normal,100,5,100,1,0.9998999599839936,250,1.0,0.6049513661797625,3,0.09488885237693931,1,9995,1.0,4,0.8,blom
0.9977,0.14814814814814814,0.0,23,0.92,0,0.0,0.282842712474619,0.2825171909683348,Normal,100,5,100,5,0.9976995399079815,250,1.0,-5.421913030643727,1,0.4014617030563179,1,9975,1.0,2,0.08,log
0.9978,0.21428571428571425,0.0,22,0.88,0,0.0,0.34641016151377546,0.3460287860514395,Normal,100,5,100,5,0.9977993398019406,250,1.0,-3.113468229197135,1,0.25715078246645195,1,9975,1.0,3,0.12,boxcox
0.9978,0.21428571428571425,0.0,22,0.88,0,0.0,0.34641016151377546,0.3460287860514395,Normal,100,5,100,5,0.9977993398019406,250,1.0,-3.188435875920356,1,0.26183733598781156,1,9975,1.0,3,0.12,blom
0.9979,0.2758620689655173,0.0,21,0.84,0,0.0,0.4,0.3995796110241594,Normal,100,5,100,5,0.9978991596638656,250,1.0,-3.1574278322610567,2,0.23729707893144575,1,9975,1.0,4,0.16,log
0.9977,0.14814814814814814,0.0,23,0.92,0,0.0,0.282842712474619,0.2825171909683348,Normal,100,5,100,5,0.9976995399079815,250,1.0,-6.069398529283898,2,0.40350613131123847,1,9975,1.0,2,0.08,boxcox
0.9976,0.07692307692307693,0.0,24,0.96,0,0.0,0.2,0.19975983179568385,Normal,100,5,100,5,0.9975997599759976,250,1.0,-15.963998543941372,2,0.9682687141884254,1,9975,1.0,1,0.04,blom
0.9984,0.5294117647058824,0.0,16,0.64,0,0.0,0.6,0.5995193751106128,Normal,100,5,100,5,0.9983985587028326,250,1.0,-0.0024052812382424626,3,0.05730573062263572,1,9975,1.0,9,0.36,log
0.9972,0.41666666666666663,0.5652173913043478,15,0.6,13,0.0013032581453634084,0.41702882811414954,0.4156284226499948,Normal,100,5,100,5,0.9984965420467075,250,0.43478260869565216,0.22686246202992866,3,0.04419890069855952,1,9962,0.9986967418546366,10,0.4,boxcox
0.998,0.375,0.14285714285714285,19,0.76,1,0.00010025062656641604,0.4535573676110726,0.45295941075533563,Normal,100,5,100,5,0.9980986690683479,250,0.8571428571428571,-0.9478683692441923,3,0.11135617713264087,1,9974,0.9998997493734336,6,0.24,blom
0.9956,0.21428571428571425,0.0,44,0.88,0,0.0,0.34641016151377546,0.3456467604503272,Normal,100,5,100,10,0.995597358415049,250,1.0,-3.3376537303137948,1,0.1263569173844639,1,9950,1.0,6,0.12,log
0.9954,0.14814814814814814,0.0,46,0.92,0,0.0,0.282842712474619,0.2821911634709642,Normal,100,5,100,10,0.9953981592637055,250,1.0,-6.328116735021465,1,0.21346983840589523,1,9950,1.0,4,0.08,boxcox
0.9955,0.18181818181818182,0.0,45,0.9,0,0.0,0.31622776601683794,0.31551509454769944,Normal,100,5,100,10,0.9954977488744372,250,1.0,-7.767189735482191,1,0.25539038797827296,1,9950,1.0,5,0.1,blom
0.9959,0.3050847457627119,0.0,41,0.82,0,0.0,0.4242640687119285,0.4233926489698204,Normal,100,5,100,10,0.9958963066760084,250,1.0,-0.8804600330721697,2,0.06266100058124782,1,9950,1.0,9,0.18,log
0.9946,0.12903225806451613,0.6666666666666666,46,0.92,8,0.0008040201005025126,0.1632993161855452,0.16135030453001317,Normal,100,5,100,10,0.9953944733680417,250,0.3333333333333333,-1.6124006846537613,2,0.08705084816511977,1,9942,0.9991959798994975,4,0.08,boxcox
0.9954,0.14814814814814814,0.0,46,0.92,0,0.0,0.282842712474619,0.2821911634709642,Normal,100,5,100,10,0.9953981592637055,250,1.0,-4.685176239384463,2,0.1894423839780136,1,9950,1.0,4,0.08,blom
0.9957,0.24561403508771928,0.0,43,0.86,0,0.0,0.37416573867739417,0.3733598509545628,Normal,100,5,100,10,0.995696987891524,250,1.0,-2.1967680119304687,3,0.10912411586954904,1,9950,1.0,7,0.14,log
0.9958,0.2758620689655173,0.0,42,0.84,0,0.0,0.4,0.3991584421875299,Normal,100,5,100,10,0.9957966373098479,250,1.0,-1.546501205889422,3,0.08692676215988981,1,9950,1.0,8,0.16,boxcox
0.9953,0.11320754716981131,0.0,47,0.94,0,0.0,0.2449489742783178,0.24437249308097747,Normal,100,5,100,10,0.9952985895768731,250,1.0,-8.543281231942451,3,0.3257671883113274,1,9950,1.0,3,0.06,blom
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Normal,100,10,100,1,0.999699789852897,250,1.0,0.8306737830552022,1,0.023452267485914405,1,9990,1.0,7,0.7,log
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Normal,100,10,100,1,0.999699789852897,250,1.0,0.8427977859568361,1,0.021773051094150248,1,9990,1.0,7,0.7,boxcox
0.9996,0.7777777777777777,0.125,3,0.3,1,0.0001001001001001001,0.7826237921249264,0.7824335590527659,Normal,100,10,100,1,0.9996997598078463,250,0.875,0.8142950289859103,1,0.025720781650169736,1,9989,0.9998998998998999,7,0.7,blom
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Normal,100,10,100,1,0.999699789852897,250,1.0,0.8124453958550986,2,0.031689974297688835,1,9990,1.0,7,0.7,log
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Normal,100,10,100,1,0.999699789852897,250,1.0,0.9026438905700614,2,0.01644967672014148,1,9990,1.0,7,0.7,boxcox
0.9995,0.7058823529411764,0.14285714285714285,4,0.4,1,0.0001001001001001001,0.7171371656006361,0.7169098870501923,Normal,100,10,100,1,0.9995997198038628,250,0.8571428571428571,0.7252685031676211,2,0.04641972993985998,1,9989,0.9998998998998999,6,0.6,blom
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Normal,100,10,100,1,0.999699789852897,250,1.0,0.5804498733017607,3,0.06235785570421283,1,9990,1.0,7,0.7,log
0.9996,0.7777777777777777,0.125,3,0.3,1,0.0001001001001001001,0.7826237921249264,0.7824335590527659,Normal,100,10,100,1,0.9996997598078463,250,0.875,0.6023164313003497,3,0.059107822915152215,1,9989,0.9998998998998999,7,0.7,boxcox
0.9997,0.8235294117647058,0.0,3,0.3,0,0.0,0.8366600265340756,0.8365344301922235,Normal,100,10,100,1,0.999699789852897,250,1.0,0.5336281153831982,3,0.06931698701727117,1,9990,1.0,7,0.7,blom
0.9974,0.6486486486486487,0.0,26,0.52,0,0.0,0.6928203230275509,0.6919169007866668,Normal,100,10,100,5,0.9973937449879712,250,1.0,0.7069069658920051,1,0.009212567997900982,1,9950,1.0,24,0.48,log
0.9961,0.5517241379310345,0.35135135135135137,26,0.52,13,0.0013065326633165829,0.5579886659703326,0.5561066854091509,Normal,100,10,100,5,0.9973903442738131,250,0.6486486486486487,0.6859761987657522,1,0.009870468708457564,1,9937,0.9986934673366834,24,0.48,boxcox
0.9967,0.5822784810126583,0.20689655172413793,27,0.54,6,0.0006030150753768845,0.6040095911547237,0.6025822379324648,Normal,100,10,100,5,0.9972921472269581,250,0.7931034482758621,0.6927739797056587,1,0.009656799286615735,1,9944,0.9993969849246231,23,0.46,blom
0.9963,0.4307692307692308,0.06666666666666667,36,0.72,1,0.00010050251256281407,0.5112077203381551,0.5101278066028568,Normal,100,10,100,5,0.9963945918878317,250,0.9333333333333333,-0.49634250078823516,2,0.044153664093575996,1,9949,0.9998994974874372,14,0.28,log
0.9948,0.2571428571428572,0.55,41,0.82,11,0.0011055276381909548,0.28460498941515416,0.28243154100013057,Normal,100,10,100,5,0.9958917835671343,250,0.45,-0.4087293163172179,2,0.04156839827691704,1,9939,0.9988944723618091,9,0.18,boxcox
0.9958,0.34374999999999994,0.21428571428571427,39,0.78,3,0.00030150753768844223,0.41576092031014994,0.4144420571339605,Normal,100,10,100,5,0.9960945323452834,250,0.7857142857142857,-0.8731938834958528,2,0.0552736913309943,1,9947,0.9996984924623116,11,0.22,blom
0.9973,0.6301369863013699,0.0,27,0.54,0,0.0,0.6782329983125268,0.6773146512623758,Normal,100,10,100,5,0.9972937756840734,250,1.0,0.599318797186026,3,0.011608610227155518,1,9950,1.0,23,0.46,log
0.9972,0.6111111111111112,0.0,28,0.56,0,0.0,0.6633249580710799,0.662393601738402,Normal,100,10,100,5,0.9971938264181198,250,1.0,0.5463572162405401,3,0.013143022986956313,1,9950,1.0,22,0.44,boxcox
0.9968,0.5789473684210525,0.15384615384615385,28,0.56,4,0.0004020100502512563,0.610170215847752,0.6088788442455959,Normal,100,10,100,5,0.9971927010226589,250,0.8461538461538461,0.46292122351626175,3,0.01556034606487873,1,9946,0.9995979899497487,22,0.44,blom
