ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,REP,RSS,SIZE,TN,TNR,TP,TPR,TRANS
0.998,0.16666666666666669,0.0,20,0.9090909090909091,0,0.0,0.30151134457776363,0.3012096219518264,Normal,100,2,100,1,0.997999599919984,1000,1.0,5,32.59620165916626,2.0,9978,1.0,2,0.09090909090909091,log
,,,0,,0,,,,Normal,100,2,100,1,,1000,,5,,2.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,2,100,1,,1000,,5,,2.0,0,,0,,blom
,,,0,,0,,,,Normal,100,2,100,1,,1000,,6,,2.0,0,,0,,log
,,,0,,0,,,,Normal,100,2,100,1,,1000,,6,,2.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,2,100,1,,1000,,6,,2.0,0,,0,,blom
0.9979,0.08695652173913045,0.0,21,0.9545454545454546,0,0.0,0.21320071635561044,0.21297671554111666,Normal,100,2,100,1,0.9978997899789979,1000,1.0,7,452.254420935062,2.0,9978,1.0,1,0.045454545454545456,log
,,,0,,0,,,,Normal,100,2,100,1,,1000,,7,,2.0,0,,0,,boxcox
0.9979,0.08695652173913045,0.0,21,0.9545454545454546,0,0.0,0.21320071635561044,0.21297671554111666,Normal,100,2,100,1,0.9978997899789979,1000,1.0,7,452.254420935062,2.0,9978,1.0,1,0.045454545454545456,blom
,,,0,,0,,,,Normal,100,2,100,1,,1000,,8,,2.0,0,,0,,log
,,,0,,0,,,,Normal,100,2,100,1,,1000,,8,,2.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,2,100,1,,1000,,8,,2.0,0,,0,,blom
0.998,0.16666666666666669,0.0,20,0.9090909090909091,0,0.0,0.30151134457776363,0.3012096219518264,Normal,100,2,100,1,0.997999599919984,1000,1.0,9,88.78653650906223,2.0,9978,1.0,2,0.09090909090909091,log
,,,0,,0,,,,Normal,100,2,100,1,,1000,,9,,2.0,0,,0,,boxcox
0.9979,0.08695652173913045,0.0,21,0.9545454545454546,0,0.0,0.21320071635561044,0.21297671554111666,Normal,100,2,100,1,0.9978997899789979,1000,1.0,9,139.17376937541997,2.0,9978,1.0,1,0.045454545454545456,blom
0.9979,0.08695652173913045,0.0,21,0.9545454545454546,0,0.0,0.21320071635561044,0.21297671554111666,Normal,100,2,100,1,0.9978997899789979,1000,1.0,10,201.43070103936645,2.0,9978,1.0,1,0.045454545454545456,log
0.9979,0.08695652173913045,0.0,21,0.9545454545454546,0,0.0,0.21320071635561044,0.21297671554111666,Normal,100,2,100,1,0.9978997899789979,1000,1.0,10,201.43070103936645,2.0,9978,1.0,1,0.045454545454545456,boxcox
0.9979,0.08695652173913045,0.0,21,0.9545454545454546,0,0.0,0.21320071635561044,0.21297671554111666,Normal,100,2,100,1,0.9978997899789979,1000,1.0,10,201.43070103936645,2.0,9978,1.0,1,0.045454545454545456,blom
,,,0,,0,,,,Normal,100,2,100,1,,1000,,1,,3.0,0,,0,,log
0.9972,,1.0,22,1.0,6,0.0006013229104028864,0.0,-0.0011505236310748888,Normal,100,2,100,1,0.9977986792075245,1000,0.0,1,,3.0,9972,0.9993986770895971,0,0.0,boxcox
,,,0,,0,,,,Normal,100,2,100,1,,1000,,1,,3.0,0,,0,,blom
0.9982,0.35714285714285715,0.16666666666666666,17,0.7727272727272727,1,0.00010022048506714773,0.4351941398892446,0.43465388207911027,Normal,100,2,100,1,0.9982989793876326,1000,0.8333333333333334,2,2.6368418759101067,3.0,9977,0.9998997795149328,5,0.22727272727272727,log
0.9983,0.37037037037037035,0.0,17,0.7727272727272727,0,0.0,0.4767312946227962,0.47632569777191974,Normal,100,2,100,1,0.9982991495747874,1000,1.0,2,3.7196829624186676,3.0,9978,1.0,5,0.22727272727272727,boxcox
0.9982,0.3076923076923077,0.0,18,0.8181818181818182,0,0.0,0.4264014327112209,0.42601734486923604,Normal,100,2,100,1,0.9981992797118847,1000,1.0,2,6.0335628653088875,3.0,9978,1.0,4,0.18181818181818182,blom
0.998,0.16666666666666669,0.0,20,0.9090909090909091,0,0.0,0.30151134457776363,0.3012096219518264,Normal,100,2,100,1,0.997999599919984,1000,1.0,3,39.15787840179031,3.0,9978,1.0,2,0.09090909090909091,log
,,,0,,0,,,,Normal,100,2,100,1,,1000,,3,,3.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,2,100,1,,1000,,3,,3.0,0,,0,,blom
0.9981,0.24000000000000002,0.0,19,0.8636363636363636,0,0.0,0.3692744729379982,0.3689233900201335,Normal,100,2,100,1,0.9980994298289487,1000,1.0,4,12.627474029095566,3.0,9978,1.0,3,0.13636363636363635,log
0.9981,0.24000000000000002,0.0,19,0.8636363636363636,0,0.0,0.3692744729379982,0.3689233900201335,Normal,100,2,100,1,0.9980994298289487,1000,1.0,4,11.427694036693113,3.0,9978,1.0,3,0.13636363636363635,boxcox
0.9981,0.24000000000000002,0.0,19,0.8636363636363636,0,0.0,0.3692744729379982,0.3689233900201335,Normal,100,2,100,1,0.9980994298289487,1000,1.0,4,12.109769071589957,3.0,9978,1.0,3,0.13636363636363635,blom
0.9983,0.37037037037037035,0.0,17,0.7727272727272727,0,0.0,0.4767312946227962,0.47632569777191974,Normal,100,2,100,1,0.9982991495747874,1000,1.0,5,3.009884174727052,3.0,9978,1.0,5,0.22727272727272727,log
0.9982,0.3076923076923077,0.0,18,0.8181818181818182,0,0.0,0.4264014327112209,0.42601734486923604,Normal,100,2,100,1,0.9981992797118847,1000,1.0,5,4.696223294718065,3.0,9978,1.0,4,0.18181818181818182,boxcox
0.9983,0.37037037037037035,0.0,17,0.7727272727272727,0,0.0,0.4767312946227962,0.47632569777191974,Normal,100,2,100,1,0.9982991495747874,1000,1.0,5,3.9104810550087876,3.0,9978,1.0,5,0.22727272727272727,blom
0.9982,0.3076923076923077,0.0,18,0.8181818181818182,0,0.0,0.4264014327112209,0.42601734486923604,Normal,100,2,100,1,0.9981992797118847,1000,1.0,6,9.149059588347919,3.0,9978,1.0,4,0.18181818181818182,log
0.9982,0.3076923076923077,0.0,18,0.8181818181818182,0,0.0,0.4264014327112209,0.42601734486923604,Normal,100,2,100,1,0.9981992797118847,1000,1.0,6,10.415289536117513,3.0,9978,1.0,4,0.18181818181818182,boxcox
0.9981,0.24000000000000002,0.0,19,0.8636363636363636,0,0.0,0.3692744729379982,0.3689233900201335,Normal,100,2,100,1,0.9980994298289487,1000,1.0,6,13.958609113487604,3.0,9978,1.0,3,0.13636363636363635,blom
0.9981,0.24000000000000002,0.0,19,0.8636363636363636,0,0.0,0.3692744729379982,0.3689233900201335,Normal,100,2,100,1,0.9980994298289487,1000,1.0,7,11.039578048762083,3.0,9978,1.0,3,0.13636363636363635,log
0.9981,0.24000000000000002,0.0,19,0.8636363636363636,0,0.0,0.3692744729379982,0.3689233900201335,Normal,100,2,100,1,0.9980994298289487,1000,1.0,7,11.016806038942624,3.0,9978,1.0,3,0.13636363636363635,boxcox
0.9981,0.24000000000000002,0.0,19,0.8636363636363636,0,0.0,0.3692744729379982,0.3689233900201335,Normal,100,2,100,1,0.9980994298289487,1000,1.0,7,11.135005433286025,3.0,9978,1.0,3,0.13636363636363635,blom
0.9982,0.3076923076923077,0.0,18,0.8181818181818182,0,0.0,0.4264014327112209,0.42601734486923604,Normal,100,2,100,1,0.9981992797118847,1000,1.0,8,22.19345491551061,3.0,9978,1.0,4,0.18181818181818182,log
0.9979,0.08695652173913045,0.0,21,0.9545454545454546,0,0.0,0.21320071635561044,0.21297671554111666,Normal,100,2,100,1,0.9978997899789979,1000,1.0,8,204.64670700686628,3.0,9978,1.0,1,0.045454545454545456,boxcox
0.9982,0.3076923076923077,0.0,18,0.8181818181818182,0,0.0,0.4264014327112209,0.42601734486923604,Normal,100,2,100,1,0.9981992797118847,1000,1.0,8,16.441728400397807,3.0,9978,1.0,4,0.18181818181818182,blom
,,,0,,0,,,,Normal,100,2,100,1,,1000,,9,,3.0,0,,0,,log
,,,0,,0,,,,Normal,100,2,100,1,,1000,,9,,3.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,2,100,1,,1000,,9,,3.0,0,,0,,blom
0.9981,0.2962962962962963,0.2,18,0.8181818181818182,1,0.00010022048506714773,0.38138503569823695,0.38085051281062093,Normal,100,2,100,1,0.9981990995497749,1000,0.8,10,6.369867346876491,3.0,9977,0.9998997795149328,4,0.18181818181818182,log
0.9981,0.24000000000000002,0.0,19,0.8636363636363636,0,0.0,0.3692744729379982,0.3689233900201335,Normal,100,2,100,1,0.9980994298289487,1000,1.0,10,19.076619904382245,3.0,9978,1.0,3,0.13636363636363635,boxcox
0.9982,0.3076923076923077,0.0,18,0.8181818181818182,0,0.0,0.4264014327112209,0.42601734486923604,Normal,100,2,100,1,0.9981992797118847,1000,1.0,10,6.86409290216627,3.0,9978,1.0,4,0.18181818181818182,blom
0.998,0.16666666666666669,0.0,20,0.9090909090909091,0,0.0,0.30151134457776363,0.3012096219518264,Normal,100,2,100,1,0.997999599919984,1000,1.0,1,24.581895391145448,5.0,9978,1.0,2,0.09090909090909091,log
0.998,0.16666666666666669,0.0,20,0.9090909090909091,0,0.0,0.30151134457776363,0.3012096219518264,Normal,100,2,100,1,0.997999599919984,1000,1.0,1,12.878665864396762,5.0,9978,1.0,2,0.09090909090909091,boxcox
0.9979,0.08695652173913045,0.0,21,0.9545454545454546,0,0.0,0.21320071635561044,0.21297671554111666,Normal,100,2,100,1,0.9978997899789979,1000,1.0,1,55.12928893155806,5.0,9978,1.0,1,0.045454545454545456,blom
0.9985,0.4827586206896552,0.0,15,0.6818181818181818,0,0.0,0.5640760748177662,0.563652562426189,Normal,100,2,100,1,0.9984989492644851,1000,1.0,2,0.8487392684651479,5.0,9978,1.0,7,0.3181818181818182,log
0.9984,0.42857142857142855,0.0,16,0.7272727272727273,0,0.0,0.5222329678670935,0.5218147632211473,Normal,100,2,100,1,0.9983990394236542,1000,1.0,2,1.5611525366236998,5.0,9978,1.0,6,0.2727272727272727,boxcox
0.9985,0.4827586206896552,0.0,15,0.6818181818181818,0,0.0,0.5640760748177662,0.563652562426189,Normal,100,2,100,1,0.9984989492644851,1000,1.0,2,0.8614859045376753,5.0,9978,1.0,7,0.3181818181818182,blom
0.9983,0.37037037037037035,0.0,17,0.7727272727272727,0,0.0,0.4767312946227962,0.47632569777191974,Normal,100,2,100,1,0.9982991495747874,1000,1.0,3,2.028307228605574,5.0,9978,1.0,5,0.22727272727272727,log
0.9981,0.24000000000000002,0.0,19,0.8636363636363636,0,0.0,0.3692744729379982,0.3689233900201335,Normal,100,2,100,1,0.9980994298289487,1000,1.0,3,7.379902435607047,5.0,9978,1.0,3,0.13636363636363635,boxcox
0.9979,0.08695652173913045,0.0,21,0.9545454545454546,0,0.0,0.21320071635561044,0.21297671554111666,Normal,100,2,100,1,0.9978997899789979,1000,1.0,3,98.0933954691946,5.0,9978,1.0,1,0.045454545454545456,blom
0.9986,0.5333333333333333,0.0,14,0.6363636363636364,0,0.0,0.6030226891555273,0.6026000872290564,Normal,100,2,100,1,0.9985988791032826,1000,1.0,4,0.9929848320423537,5.0,9978,1.0,8,0.36363636363636365,log
0.9985,0.4827586206896552,0.0,15,0.6818181818181818,0,0.0,0.5640760748177662,0.563652562426189,Normal,100,2,100,1,0.9984989492644851,1000,1.0,4,2.1283873927315695,5.0,9978,1.0,7,0.3181818181818182,boxcox
0.9986,0.5333333333333333,0.0,14,0.6363636363636364,0,0.0,0.6030226891555273,0.6026000872290564,Normal,100,2,100,1,0.9985988791032826,1000,1.0,4,1.0201882216835527,5.0,9978,1.0,8,0.36363636363636365,blom
0.9984,0.42857142857142855,0.0,16,0.7272727272727273,0,0.0,0.5222329678670935,0.5218147632211473,Normal,100,2,100,1,0.9983990394236542,1000,1.0,5,2.8856076295090376,5.0,9978,1.0,6,0.2727272727272727,log
0.9982,0.3076923076923077,0.0,18,0.8181818181818182,0,0.0,0.4264014327112209,0.42601734486923604,Normal,100,2,100,1,0.9981992797118847,1000,1.0,5,6.564606789757692,5.0,9978,1.0,4,0.18181818181818182,boxcox
0.9981,0.2962962962962963,0.2,18,0.8181818181818182,1,0.00010022048506714773,0.38138503569823695,0.38085051281062093,Normal,100,2,100,1,0.9981990995497749,1000,0.8,5,4.722285566595824,5.0,9977,0.9998997795149328,4,0.18181818181818182,blom
0.9984,0.42857142857142855,0.0,16,0.7272727272727273,0,0.0,0.5222329678670935,0.5218147632211473,Normal,100,2,100,1,0.9983990394236542,1000,1.0,6,3.65292105022009,5.0,9978,1.0,6,0.2727272727272727,log
0.9979,0.08695652173913045,0.0,21,0.9545454545454546,0,0.0,0.21320071635561044,0.21297671554111666,Normal,100,2,100,1,0.9978997899789979,1000,1.0,6,196.5317464011969,5.0,9978,1.0,1,0.045454545454545456,boxcox
0.9977,0.30303030303030304,0.5454545454545454,17,0.7727272727272727,6,0.0006013229104028864,0.3214121732666125,0.3203852225034897,Normal,100,2,100,1,0.9982981279407348,1000,0.45454545454545453,6,0.7752731862590698,5.0,9972,0.9993986770895971,5,0.22727272727272727,blom
0.9988,0.625,0.0,12,0.5454545454545454,0,0.0,0.674199862463242,0.6737948159487828,Normal,100,2,100,1,0.9987987987987988,1000,1.0,7,0.34542369465937317,5.0,9978,1.0,10,0.45454545454545453,log
,,,0,,0,,,,Normal,100,2,100,1,,1000,,7,,5.0,0,,0,,boxcox
0.9988,0.6470588235294118,0.08333333333333333,11,0.5,1,0.00010022048506714773,0.67700320038633,0.6765285759946782,Normal,100,2,100,1,0.998898678414097,1000,0.9166666666666666,7,0.1942953657824286,5.0,9977,0.9998997795149328,11,0.5,blom
0.998,0.16666666666666669,0.0,20,0.9090909090909091,0,0.0,0.30151134457776363,0.3012096219518264,Normal,100,2,100,1,0.997999599919984,1000,1.0,8,74.66509148989671,5.0,9978,1.0,2,0.09090909090909091,log
0.998,0.16666666666666669,0.0,20,0.9090909090909091,0,0.0,0.30151134457776363,0.3012096219518264,Normal,100,2,100,1,0.997999599919984,1000,1.0,8,62.044119105767805,5.0,9978,1.0,2,0.09090909090909091,boxcox
0.9982,0.3076923076923077,0.0,18,0.8181818181818182,0,0.0,0.4264014327112209,0.42601734486923604,Normal,100,2,100,1,0.9981992797118847,1000,1.0,8,19.715491560295845,5.0,9978,1.0,4,0.18181818181818182,blom
0.9987,0.5806451612903226,0.0,13,0.5909090909090909,0,0.0,0.6396021490668313,0.6391858977180007,Normal,100,2,100,1,0.9986988289460514,1000,1.0,9,1.3885459584974482,5.0,9978,1.0,9,0.4090909090909091,log
0.9983,0.41379310344827586,0.14285714285714285,16,0.7272727272727273,1,0.00010022048506714773,0.48349377841522817,0.4829532292609127,Normal,100,2,100,1,0.9983988792154508,1000,0.8571428571428571,9,3.5307552334815604,5.0,9977,0.9998997795149328,6,0.2727272727272727,boxcox
0.9985,0.5454545454545455,0.18181818181818182,13,0.5909090909090909,2,0.00020044097013429546,0.5785419118799026,0.5779399654622017,Normal,100,2,100,1,0.9986985684252678,1000,0.8181818181818182,9,0.7667109012900063,5.0,9976,0.9997995590298657,9,0.4090909090909091,blom
,,,0,,0,,,,Normal,100,2,100,1,,1000,,10,,5.0,0,,0,,log
,,,0,,0,,,,Normal,100,2,100,1,,1000,,10,,5.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,2,100,1,,1000,,10,,5.0,0,,0,,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,1,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,1,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,1,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,2,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,2,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,2,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,3,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,3,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,3,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,4,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,4,,1.5,0,,0,,boxcox
0.9977,0.07999999999999999,0.0,23,0.9583333333333334,0,0.0,0.2041241452319315,0.2038892438287061,Normal,100,4,100,1,0.9976997699769977,1000,1.0,4,153.94492412461423,1.5,9976,1.0,1,0.041666666666666664,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,5,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,5,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,5,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,6,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,6,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,6,,1.5,0,,0,,blom
0.9975,,1.0,24,1.0,1,0.00010024057738572574,0.0,-0.0004905114125790845,Normal,100,4,100,1,0.9975997599759976,1000,0.0,7,,1.5,9975,0.9998997594226142,0,0.0,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,7,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,7,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,8,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,8,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,8,,1.5,0,,0,,blom
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,9,56.70576917381673,1.5,9976,1.0,2,0.08333333333333333,log
0.9977,0.07999999999999999,0.0,23,0.9583333333333334,0,0.0,0.2041241452319315,0.2038892438287061,Normal,100,4,100,1,0.9976997699769977,1000,1.0,9,179.48516209322298,1.5,9976,1.0,1,0.041666666666666664,boxcox
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,9,38.54678147984934,1.5,9976,1.0,2,0.08333333333333333,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,10,,1.5,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,10,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,10,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,1,,2.0,0,,0,,log
0.9966,,1.0,24,1.0,10,0.0010024057738572574,0.0,-0.00155183183344611,Normal,100,4,100,1,0.9975975975975976,1000,0.0,1,,2.0,9966,0.9989975942261428,0,0.0,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,1,,2.0,0,,0,,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,2,,2.0,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,2,,2.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,2,,2.0,0,,0,,blom
0.9982,0.4,0.0,18,0.75,0,0.0,0.5,0.49954952691189963,Normal,100,4,100,1,0.998198919351611,1000,1.0,3,2.164139497131444,2.0,9976,1.0,6,0.25,log
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,3,31.586447809082003,2.0,9976,1.0,2,0.08333333333333333,boxcox
0.998,0.33333333333333337,0.16666666666666666,19,0.7916666666666666,1,0.00010024057738572574,0.4166666666666667,0.41609097189454136,Normal,100,4,100,1,0.9980988593155894,1000,0.8333333333333334,3,2.477494001342524,2.0,9975,0.9998997594226142,5,0.20833333333333334,blom
0.9977,0.07999999999999999,0.0,23,0.9583333333333334,0,0.0,0.2041241452319315,0.2038892438287061,Normal,100,4,100,1,0.9976997699769977,1000,1.0,4,424.2452800869595,2.0,9976,1.0,1,0.041666666666666664,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,4,,2.0,0,,0,,boxcox
0.9977,0.07999999999999999,0.0,23,0.9583333333333334,0,0.0,0.2041241452319315,0.2038892438287061,Normal,100,4,100,1,0.9976997699769977,1000,1.0,4,424.2452800869595,2.0,9976,1.0,1,0.041666666666666664,blom
0.9977,0.07999999999999999,0.0,23,0.9583333333333334,0,0.0,0.2041241452319315,0.2038892438287061,Normal,100,4,100,1,0.9976997699769977,1000,1.0,5,135.7616180754018,2.0,9976,1.0,1,0.041666666666666664,log
0.9972,,1.0,24,1.0,4,0.00040096230954290296,0.0,-0.000981170026423182,Normal,100,4,100,1,0.9975990396158463,1000,0.0,5,,2.0,9972,0.9995990376904571,0,0.0,boxcox
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,5,91.40023982706502,2.0,9976,1.0,2,0.08333333333333333,blom
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,6,41.029229634441734,2.0,9976,1.0,2,0.08333333333333333,log
0.9977,0.07999999999999999,0.0,23,0.9583333333333334,0,0.0,0.2041241452319315,0.2038892438287061,Normal,100,4,100,1,0.9976997699769977,1000,1.0,6,210.1474036269133,2.0,9976,1.0,1,0.041666666666666664,boxcox
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,6,38.808529742266884,2.0,9976,1.0,2,0.08333333333333333,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,7,,2.0,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,7,,2.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,7,,2.0,0,,0,,blom
0.9979,0.27586206896551724,0.2,20,0.8333333333333334,1,0.00010024057738572574,0.3651483716701107,0.36458173482704154,Normal,100,4,100,1,0.9979989994997499,1000,0.8,8,6.080679448056279,2.0,9975,0.9998997594226142,4,0.16666666666666666,log
0.9979,0.2222222222222222,0.0,21,0.875,0,0.0,0.3535533905932738,0.35318185291202026,Normal,100,4,100,1,0.9978993698109433,1000,1.0,8,25.120271950083236,2.0,9976,1.0,3,0.125,boxcox
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,8,41.55118567623913,2.0,9976,1.0,2,0.08333333333333333,blom
0.998,0.2857142857142857,0.0,20,0.8333333333333334,0,0.0,0.408248290463863,0.4078396743165693,Normal,100,4,100,1,0.9979991996798719,1000,1.0,9,10.743900129386958,2.0,9976,1.0,4,0.16666666666666666,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,9,,2.0,0,,0,,boxcox
0.998,0.2857142857142857,0.0,20,0.8333333333333334,0,0.0,0.408248290463863,0.4078396743165693,Normal,100,4,100,1,0.9979991996798719,1000,1.0,9,10.231559673757369,2.0,9976,1.0,4,0.16666666666666666,blom
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,10,59.45890767576692,2.0,9976,1.0,2,0.08333333333333333,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,10,,2.0,0,,0,,boxcox
0.9977,0.07999999999999999,0.0,23,0.9583333333333334,0,0.0,0.2041241452319315,0.2038892438287061,Normal,100,4,100,1,0.9976997699769977,1000,1.0,10,234.88494729903735,2.0,9976,1.0,1,0.041666666666666664,blom
0.998,0.2857142857142857,0.0,20,0.8333333333333334,0,0.0,0.408248290463863,0.4078396743165693,Normal,100,4,100,1,0.9979991996798719,1000,1.0,1,27.32485875245974,3.0,9976,1.0,4,0.16666666666666666,log
0.9972,,1.0,24,1.0,4,0.00040096230954290296,0.0,-0.000981170026423182,Normal,100,4,100,1,0.9975990396158463,1000,0.0,1,,3.0,9972,0.9995990376904571,0,0.0,boxcox
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,1,41.4260455201715,3.0,9976,1.0,2,0.08333333333333333,blom
0.9982,0.4,0.0,18,0.75,0,0.0,0.5,0.49954952691189963,Normal,100,4,100,1,0.998198919351611,1000,1.0,2,2.114350911931004,3.0,9976,1.0,6,0.25,log
0.9971,,1.0,24,1.0,5,0.0005012028869286287,0.0,-0.0010970363134213887,Normal,100,4,100,1,0.9975987993996999,1000,0.0,2,,3.0,9971,0.9994987971130713,0,0.0,boxcox
0.9982,0.4,0.0,18,0.75,0,0.0,0.5,0.49954952691189963,Normal,100,4,100,1,0.998198919351611,1000,1.0,2,2.1965292551797906,3.0,9976,1.0,6,0.25,blom
,,,0,,0,,,,Normal,100,4,100,1,,1000,,3,,3.0,0,,0,,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,3,,3.0,0,,0,,boxcox
,,,0,,0,,,,Normal,100,4,100,1,,1000,,3,,3.0,0,,0,,blom
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,4,128.89720655400603,3.0,9976,1.0,2,0.08333333333333333,log
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,4,123.29418155208688,3.0,9976,1.0,2,0.08333333333333333,boxcox
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,4,127.88428231316598,3.0,9976,1.0,2,0.08333333333333333,blom
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,5,73.57897907344267,3.0,9976,1.0,2,0.08333333333333333,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,5,,3.0,0,,0,,boxcox
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,5,73.43486981484044,3.0,9976,1.0,2,0.08333333333333333,blom
0.998,0.2857142857142857,0.0,20,0.8333333333333334,0,0.0,0.408248290463863,0.4078396743165693,Normal,100,4,100,1,0.9979991996798719,1000,1.0,6,16.784097667912498,3.0,9976,1.0,4,0.16666666666666666,log
0.9981,0.3448275862068966,0.0,19,0.7916666666666666,0,0.0,0.45643546458763845,0.45600142761215723,Normal,100,4,100,1,0.9980990495247624,1000,1.0,6,8.442784961540882,3.0,9976,1.0,5,0.20833333333333334,boxcox
0.9979,0.2222222222222222,0.0,21,0.875,0,0.0,0.3535533905932738,0.35318185291202026,Normal,100,4,100,1,0.9978993698109433,1000,1.0,6,27.67637218203234,3.0,9976,1.0,3,0.125,blom
0.9978,0.15384615384615385,0.0,22,0.9166666666666666,0,0.0,0.28867513459481287,0.28835735351469455,Normal,100,4,100,1,0.9977995599119824,1000,1.0,7,87.83136002702172,3.0,9976,1.0,2,0.08333333333333333,log
,,,0,,0,,,,Normal,100,4,100,1,,1000,,7,,3.0,0,,0,,boxcox
